Transaction_Date,Transaction_ID,TranDesc,ExtDesc,Description,Fee,Amount,Other_Charges,Balance,Post_Date,Check_Number
9/1/2014 19:46,ID2902,POS Transaction,6320055957MDF1 MCDONALDS F5957       TUALATIN     ORUS,POS Transaction 6320055957MDF1 MCDONALDS F5957       TUALATIN     ORUS,,-7.3,,2376.33,9/2/2014 0:00,
9/2/2014 20:57,ID2903,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-4.79,,2371.54,9/3/2014 0:00,
9/3/2014 18:46,ID2904,POS Transaction,18841800005336 SQ *WHATS THE SCOOP?  Portland     ORUS,POS Transaction 18841800005336 SQ *WHATS THE SCOOP?  Portland     ORUS,,-12.94,,2358.6,9/4/2014 0:00,
9/3/2014 21:43,ID2905,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-19.94,,2338.66,9/4/2014 0:00,
9/13/2014 16:00,ID2906,POS Transaction,FRED MEYER 040         PORTLAND     ORUS,POS Transaction  FRED MEYER 040         PORTLAND     ORUS,,-17.62,,2321.04,9/14/2014 0:00,
9/14/2014 10:31,ID2907,POS Transaction,525881901139051 BAJA FRESH BARBUR      PORTLAND     ORUS,POS Transaction 525881901139051 BAJA FRESH BARBUR      PORTLAND     ORUS,,-7.59,,2313.45,9/14/2014 0:00,
9/17/2014 11:35,ID2908,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-20.03,,2293.42,9/17/2014 0:00,
9/17/2014 11:42,ID2909,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-8.98,,2284.44,9/17/2014 0:00,
9/17/2014 20:21,ID2910,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-13.55,,2270.89,9/18/2014 0:00,
9/19/2014 20:26,ID2911,POS Transaction,542929805472313 STEAMGAMES.COM         425-889-9642 WAUS,POS Transaction 542929805472313 STEAMGAMES.COM         425-889-9642 WAUS,,-3.75,,2267.14,9/20/2014 0:00,
9/21/2014 12:18,ID2912,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-16.98,,2250.16,9/21/2014 0:00,
9/22/2014 10:31,ID2913,POS Transaction,4445001104711 MACYS EAST #392       TIGARD       ORUS,POS Transaction 4445001104711 MACYS EAST #392       TIGARD       ORUS,,-42,,2208.16,9/22/2014 0:00,
9/22/2014 19:37,ID2914,POS Transaction,510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,POS Transaction 510159630000057 STEAMPOWERED.COM       425-8899642  WAUS,,-8.75,,2199.41,9/23/2014 0:00,
9/23/2014 18:07,ID2915,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.95,,2194.46,9/24/2014 0:00,
9/24/2014 1:22,ID2916,POS Transaction,4445001104711 MACYS EAST #392       800-289-6229 ORUS,POS Transaction 4445001104711 MACYS EAST #392       800-289-6229 ORUS,,-79.99,,2114.47,9/24/2014 0:00,
9/25/2014 16:46,ID2917,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-25.93,,2088.54,9/26/2014 0:00,
9/28/2014 15:47,ID2918,POS Transaction,THE MENS WEARHOUSE 16940 SW 72ND AVE      TIGARD       ORUS,POS Transaction THE MENS WEARHOUSE 16940 SW 72ND AVE      TIGARD       ORUS,,-111.99,,1976.55,9/29/2014 0:00,
9/30/2014 22:24,ID2919,Credit Dividend,,Credit Dividend ,,0.09,,1976.64,9/30/2014 0:00,
10/1/2014 7:20,ID2920,POS Transaction,650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,POS Transaction 650000006727062 INONE VENDING 5        HUNT VALLEY  MDUS,,-2,,1974.64,10/1/2014 0:00,
10/2/2014 18:54,ID2921,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.2,,1968.44,10/3/2014 0:00,
10/3/2014 0:52,ID2922,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1,,1967.44,10/3/2014 0:00,
10/3/2014 0:52,ID2923,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1,,1966.44,10/3/2014 0:00,
10/3/2014 8:33,ID2924,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-2.5,,1963.94,10/3/2014 0:00,
10/3/2014 18:47,ID2925,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-22.02,,1941.92,10/4/2014 0:00,
10/4/2014 3:27,ID2926,POS Transaction,178049218997 JACK IN THE BOX #7155  TUALATIN     ORUS,POS Transaction 178049218997 JACK IN THE BOX #7155  TUALATIN     ORUS,,-7.08,,1934.84,10/4/2014 0:00,
10/12/2014 0:47,ID2927,POS Transaction,520612901031367 CRITERION.COM          914-725-7881 NYUS,POS Transaction 520612901031367 CRITERION.COM          914-725-7881 NYUS,,-25.92,,1908.92,10/12/2014 0:00,
10/13/2014 22:18,ID2928,POS Transaction,FRED MEYER 393         TUALATIN     ORUS,POS Transaction  FRED MEYER 393         TUALATIN     ORUS,,-19.43,,1889.49,10/14/2014 0:00,
10/15/2014 0:44,ID2929,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1.4,,1888.09,10/15/2014 0:00,
10/15/2014 22:18,ID2930,POS Transaction,65287386 AVANGATE*MAKEMKV.COM   AMSTERDAM      NL,POS Transaction 65287386 AVANGATE*MAKEMKV.COM   AMSTERDAM      NL,,-50,,1838.09,10/16/2014 0:00,
10/17/2014 17:12,ID2931,POS Transaction,19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE O888-227-2653 ORUS,,-0.75,,1837.34,10/18/2014 0:00,
10/18/2014 19:56,ID2932,POS Transaction,SAFEWAY STORE     3136 PORTLAND     ORUS,POS Transaction  SAFEWAY STORE     3136 PORTLAND     ORUS,,-13.35,,1823.99,10/19/2014 0:00,
10/22/2014 0:36,ID2933,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.95,,1819.04,10/22/2014 0:00,
10/24/2014 12:17,ID2934,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-9.15,,1809.89,10/24/2014 0:00,
10/25/2014 16:51,ID2935,POS Transaction,JOHN HELMER HABERDASHER I 969 SW BROADWAY        PORTLAND,POS Transaction JOHN HELMER HABERDASHER I 969 SW BROADWAY        PORTLAND,,-122,,1687.89,10/26/2014 0:00,
10/25/2014 23:43,ID2936,POS Transaction,542929801332842 POTBELLY 284           PORTLAND     ORUS,POS Transaction 542929801332842 POTBELLY 284           PORTLAND     ORUS,,-10.1,,1677.79,10/26/2014 0:00,
10/28/2014 18:30,ID2937,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-8.88,,1668.91,10/29/2014 0:00,
10/30/2014 3:36,ID2938,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-7.38,,1661.53,10/30/2014 0:00,
10/31/2014 22:29,ID2939,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-13.94,,1647.59,10/31/2014 0:00,
11/1/2014 1:46,ID2940,Credit Dividend,,Credit Dividend ,,0.08,,1647.67,10/31/2014 0:00,
11/2/2014 18:51,ID2941,POS Transaction,8788430090855 HAYDENS LAKEFRONT GRIL TUALATIN     ORUS,POS Transaction 8788430090855 HAYDENS LAKEFRONT GRIL TUALATIN     ORUS,,-30.5,,1617.17,11/3/2014 0:00,
11/4/2014 18:29,ID2942,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.2,,1610.97,11/5/2014 0:00,
11/6/2014 1:18,ID2943,POS Transaction,221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,POS Transaction 221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,,-124.98,,1485.99,11/6/2014 0:00,
11/7/2014 3:42,ID2944,POS Transaction,221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,POS Transaction 221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,,-256.98,,1229.01,11/7/2014 0:00,
11/7/2014 22:17,ID2945,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-45.07,,1183.94,11/8/2014 0:00,
11/10/2014 16:54,ID2946,POS Transaction,542929804217024 GUSTAVS PUB  GRI     PORTLAND     ORUS,POS Transaction 542929804217024 GUSTAVS PUB  GRI     PORTLAND     ORUS,,-91.56,,1092.38,11/11/2014 0:00,
11/10/2014 21:58,ID2947,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-9.77,,1082.61,11/11/2014 0:00,
11/12/2014 20:17,ID2948,POS Transaction,6136090005NSZ1 NEW SEASONS MARKET     PORTLAND     ORUS,POS Transaction 6136090005NSZ1 NEW SEASONS MARKET     PORTLAND     ORUS,,-10.28,,1072.33,11/13/2014 0:00,
11/13/2014 10:44,ID2949,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-10.39,,1061.94,11/13/2014 0:00,
11/18/2014 21:58,ID2950,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-51.56,,1010.38,11/19/2014 0:00,
11/19/2014 0:29,ID2951,POS Transaction,650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,POS Transaction 650000006643467 INONE VENDING 2        HUNT VALLEY  MDUS,,-1.4,,1008.98,11/19/2014 0:00,
11/20/2014 23:50,ID2952,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-4.95,,1004.03,11/21/2014 0:00,
11/21/2014 19:52,ID2953,POS Transaction,530960670100155 SUSHI HANA             TIGARD       ORUS,POS Transaction 530960670100155 SUSHI HANA             TIGARD       ORUS,,-13.1,,990.93,11/22/2014 0:00,
11/24/2014 3:39,ID2954,ACH Deposit,PAYPAL TRANSFER - TRANSFER,ACH Deposit PAYPAL TRANSFER - TRANSFER,,20,,1010.93,11/24/2014 0:00,
11/24/2014 10:56,ID2955,POS Transaction,24500000031369 SAFEWAY STORE 00031369 PORTLAND     ORUS,POS Transaction 24500000031369 SAFEWAY STORE 00031369 PORTLAND     ORUS,,-2.85,,1008.08,11/24/2014 0:00,
11/25/2014 22:00,ID2956,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-22.1,,985.98,11/26/2014 0:00,
11/26/2014 18:49,ID2957,POS Transaction,542929805464419 STEAMGAMES.COM         425-952-2985 WAUS,POS Transaction 542929805464419 STEAMGAMES.COM         425-952-2985 WAUS,,-1.49,,984.49,11/27/2014 0:00,
11/29/2014 18:14,ID2958,POS Transaction,542929805472313 STEAMGAMES.COM         425-952-2985 WAUS,POS Transaction 542929805472313 STEAMGAMES.COM         425-952-2985 WAUS,,-6.64,,977.85,11/30/2014 0:00,
11/30/2014 20:31,ID2959,Credit Dividend,,Credit Dividend ,,1.5,,979.35,11/30/2014 0:00,
12/2/2014 21:48,ID2960,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-24.05,,955.3,12/3/2014 0:00,
12/4/2014 3:59,ID2961,POS Transaction,221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,POS Transaction 221039687993 THE MENS WEARHOUSE #266TIGARD       ORUS,,-40,,915.3,12/4/2014 0:00,
12/4/2014 5:06,ID2962,POS Transaction,345600205883 CHIPOTLE 1015          TUALATIN     ORUS,POS Transaction 345600205883 CHIPOTLE 1015          TUALATIN     ORUS,,-6.7,,908.6,12/4/2014 0:00,
12/4/2014 7:34,ID2963,POS Transaction,10500000104596 STAPLES       00104596 TUALATIN     ORUS,POS Transaction 10500000104596 STAPLES       00104596 TUALATIN     ORUS,,-5.79,,902.81,12/4/2014 0:00,
12/10/2014 11:04,ID2964,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-26.64,,876.17,12/10/2014 0:00,
12/10/2014 11:40,ID2965,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-6.87,,869.3,12/10/2014 0:00,
12/12/2014 11:01,ID2966,POS Transaction,4445013785378 RENNERS GRILL         PORTLAND     ORUS,POS Transaction 4445013785378 RENNERS GRILL         PORTLAND     ORUS,,-26,,843.3,12/12/2014 0:00,
12/18/2014 15:38,ID2967,POS Transaction,AMAZON.COM             SEATTLE      WAUS,POS Transaction  AMAZON.COM             SEATTLE      WAUS,,-88.27,,755.03,12/19/2014 0:00,
12/21/2014 8:36,ID2968,POS Transaction,17-8026743552 HAERIM RESTAURANT      BEAVERTON    ORUS,POS Transaction 17-8026743552 HAERIM RESTAURANT      BEAVERTON    ORUS,,-21,,734.03,12/21/2014 0:00,
12/21/2014 19:23,ID2969,POS Transaction,174030076999 PAYPAL *STEAM GAMES    425-889-9642 WAUS,POS Transaction 174030076999 PAYPAL *STEAM GAMES    425-889-9642 WAUS,,-1.94,,732.09,12/22/2014 0:00,
12/29/2014 6:16,ID2970,POS Transaction,AMAZON.COM             SEATTLE      WAUS,POS Transaction  AMAZON.COM             SEATTLE      WAUS,,-64.85,,667.24,12/29/2014 0:00,
12/29/2014 7:13,ID2971,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-19.34,,647.9,12/29/2014 0:00,
12/30/2014 7:31,ID2972,POS Transaction,444500140379 FRED-MEYER #0040       PORTLAND     ORUS,POS Transaction 444500140379 FRED-MEYER #0040       PORTLAND     ORUS,,-16.17,,631.73,12/30/2014 0:00,
12/31/2014 21:59,ID2973,Credit Dividend,,Credit Dividend ,,0.03,,631.76,12/31/2014 0:00,
12/31/2014 23:12,ID2974,POS Transaction,376258846991 JERSEY MIKES SUBS 3200TUALATIN     ORUS,POS Transaction 376258846991 JERSEY MIKES SUBS 3200TUALATIN     ORUS,,-11.55,,620.21,1/1/2015 0:00,
1/5/2015 19:43,ID2975,POS Transaction,422369410013763 HOLLYWOOD THEATRE TSYS 503-4931128  ORUS,POS Transaction 422369410013763 HOLLYWOOD THEATRE TSYS 503-4931128  ORUS,,-9,,611.21,1/6/2015 0:00,
1/11/2015 18:44,ID2976,POS Transaction,323238284992 SUNSET LANES RESTAURANTBEAVERTON    ORUS,POS Transaction 323238284992 SUNSET LANES RESTAURANTBEAVERTON    ORUS,,-15,,596.21,1/12/2015 0:00,
1/12/2015 10:44,ID2977,POS Transaction,210319 CHEVRON 00210319       TUALATIN     ORUS,POS Transaction 210319 CHEVRON 00210319       TUALATIN     ORUS,,-20,,576.21,1/12/2015 0:00,
1/15/2015 11:12,ID2978,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-9.45,,566.76,1/15/2015 0:00,
1/17/2015 10:58,ID2979,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-11.77,,554.99,1/17/2015 0:00,
1/18/2015 8:52,ID2980,POS Transaction,934000000423343 GYRO HOUSE MEDITERRANEABEAVERTON    ORUS,POS Transaction 934000000423343 GYRO HOUSE MEDITERRANEABEAVERTON    ORUS,,-13.97,,541.02,1/18/2015 0:00,
1/22/2015 2:36,ID2981,POS Transaction,226003282994 TRADER JOES #149  QPS HILLSBORO    ORUS,POS Transaction 226003282994 TRADER JOES #149  QPS HILLSBORO    ORUS,,-12.67,,528.35,1/22/2015 0:00,
1/25/2015 2:18,ID2982,POS Transaction,174037600999 TRIMET TVM             PORTLAND     ORUS,POS Transaction 174037600999 TRIMET TVM             PORTLAND     ORUS,,-2.5,,525.85,1/25/2015 0:00,
1/25/2015 17:36,ID2983,POS Transaction,4800000501668 SWANK AND SWINE        PORTLAND     ORUS,POS Transaction 4800000501668 SWANK AND SWINE        PORTLAND     ORUS,,-33,,492.85,1/26/2015 0:00,
1/30/2015 16:44,ID2984,POS Transaction,650000006121373 SHARIS OF TANASBOURNE 1HILLSBORO    ORUS,POS Transaction 650000006121373 SHARIS OF TANASBOURNE 1HILLSBORO    ORUS,,-13,,479.85,1/31/2015 0:00,
1/31/2015 3:30,ID2985,POS Transaction,6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,POS Transaction 6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,,-24.88,,454.97,1/31/2015 0:00,
1/31/2015 21:53,ID2986,Credit Dividend,,Credit Dividend ,,0.02,,454.99,1/31/2015 0:00,
2/1/2015 2:15,ID2987,POS Transaction,174037600999 TRIMET TVM             PORTLAND     ORUS,POS Transaction 174037600999 TRIMET TVM             PORTLAND     ORUS,,-2.5,,452.49,2/1/2015 0:00,
2/4/2015 0:35,ID2988,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.45,,446.04,2/4/2015 0:00,
2/5/2015 5:30,ID2989,ACH Debit,PAYPAL INSTANT TRANSFER - INST XFER,ACH Debit PAYPAL INSTANT TRANSFER - INST XFER,,-2.44,,443.6,2/5/2015 0:00,
2/6/2015 18:35,ID2990,POS Transaction,WM SUPERCENTER # Wal-Mart Super Center  BEAVERTON    ORUS,POS Transaction WM SUPERCENTER # Wal-Mart Super Center  BEAVERTON    ORUS,,-10.9,,432.7,2/7/2015 0:00,
2/8/2015 1:42,ID2991,POS Transaction,6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,POS Transaction 6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,,-5.99,,426.71,2/8/2015 0:00,
2/8/2015 10:44,ID2992,POS Transaction,444500071733 LITTLE CAESARS 1593 159ALOHA        ORUS,POS Transaction 444500071733 LITTLE CAESARS 1593 159ALOHA        ORUS,,-8.99,,417.72,2/8/2015 0:00,
2/9/2015 17:39,ID2993,POS Transaction,84870051284422 TICKETLEAPTICKETS COM  877-8495327  PAUS,POS Transaction 84870051284422 TICKETLEAPTICKETS COM  877-8495327  PAUS,,-18.65,,399.07,2/10/2015 0:00,
2/9/2015 17:39,ID2994,POS Transaction,84870051284422 TICKETLEAPTICKETS COM  877-8495327  PAUS,POS Transaction 84870051284422 TICKETLEAPTICKETS COM  877-8495327  PAUS,,-18.65,,380.42,2/10/2015 0:00,
2/9/2015 17:53,ID2995,POS Transaction,84870051635327 THIRSTY LION TANASBOURNHILLSBORO    ORUS,POS Transaction 84870051635327 THIRSTY LION TANASBOURNHILLSBORO    ORUS,,-28.65,,351.77,2/10/2015 0:00,
2/10/2015 11:09,ID2996,POS Transaction,335030650881 TACO BELL #3163        TUALATIN     ORUS,POS Transaction 335030650881 TACO BELL #3163        TUALATIN     ORUS,,-8.64,,343.13,2/10/2015 0:00,
2/11/2015 20:05,ID2997,POS Transaction,542929803900612 HAGGEN FOOD AND PH     TUALATIN     ORUS,POS Transaction 542929803900612 HAGGEN FOOD AND PH     TUALATIN     ORUS,,-12.47,,330.66,2/12/2015 0:00,
2/12/2015 10:55,ID2998,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-9.68,,320.98,2/12/2015 0:00,
2/13/2015 14:04,ID2999,POS Transaction,WM SUPERCENTER # Wal-Mart Super Center  BEAVERTON    ORUS,POS Transaction WM SUPERCENTER # Wal-Mart Super Center  BEAVERTON    ORUS,,-18.29,,302.69,2/13/2015 0:00,
2/15/2015 2:04,ID3000,POS Transaction,345772885884 SWAGAT INDIAN CUISINE  BEAVERTON    ORUS,POS Transaction 345772885884 SWAGAT INDIAN CUISINE  BEAVERTON    ORUS,,-12,,290.69,2/15/2015 0:00,
2/15/2015 10:10,ID3001,POS Transaction,84870006619602 VS  TRIMET             503-962-2992 ORUS,POS Transaction 84870006619602 VS  TRIMET             503-962-2992 ORUS,,-5,,285.69,2/15/2015 0:00,
2/24/2015 18:33,ID3002,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-7.7,,277.99,2/25/2015 0:00,
2/24/2015 21:54,ID3003,POS Transaction,4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,POS Transaction 4445001404608 FRED-MEYER #0393       TUALATIN     ORUS,,-13.68,,264.31,2/25/2015 0:00,
2/28/2015 20:56,ID3004,Credit Dividend,,Credit Dividend ,,0.41,,264.72,2/28/2015 0:00,
3/1/2015 9:51,ID3005,POS Transaction,84870006619602 VS  TRIMET             503-962-2992 ORUS,POS Transaction 84870006619602 VS  TRIMET             503-962-2992 ORUS,,-10,,254.72,3/1/2015 0:00,
3/2/2015 8:12,ID3006,POS Transaction,6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,POS Transaction 6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,,-3.37,,251.35,3/2/2015 0:00,
3/2/2015 17:32,ID3007,POS Transaction,84870051270423 THIRSTY LION PUB       PORTLAND     ORUS,POS Transaction 84870051270423 THIRSTY LION PUB       PORTLAND     ORUS,,-18.15,,233.2,3/3/2015 0:00,
3/5/2015 8:16,ID3008,POS Transaction,188097000103177 GOOGLE *Beloko Games   GOOGLE.COM/CHCAUS,POS Transaction 188097000103177 GOOGLE *Beloko Games   GOOGLE.COM/CHCAUS,,-2.25,,230.95,3/5/2015 0:00,
3/5/2015 11:01,ID3009,POS Transaction,4445011103911 CARLS JR 7159         TUALATIN     ORUS,POS Transaction 4445011103911 CARLS JR 7159         TUALATIN     ORUS,,-9.97,,220.98,3/5/2015 0:00,
3/6/2015 15:14,ID3010,Deposit,Shared Branch e-deposit               Palo Alto     CA,Deposit Shared Branch e-deposit               Palo Alto     CA,,50,,270.98,3/6/2015 0:00,
3/6/2015 15:20,ID3011,Deposit,Shared Branch e-deposit               Palo Alto     CA,Deposit Shared Branch e-deposit               Palo Alto     CA,,25,,295.98,3/6/2015 0:00,
3/6/2015 15:27,ID3012,Deposit,Shared Branch e-deposit               Palo Alto     CA,Deposit Shared Branch e-deposit               Palo Alto     CA,,20,,315.98,3/6/2015 0:00,
3/7/2015 21:41,ID3013,POS Transaction,Wal-Mart Super Center 5993 WAL-SAMS          BEAVERTON    OR,POS Transaction Wal-Mart Super Center 5993 WAL-SAMS          BEAVERTON    OR,,-8.98,,307,3/8/2015 0:00,
3/11/2015 12:30,ID3014,POS Transaction,36400000166009 TACO BELL 001600166009 TIGARD       ORUS,POS Transaction 36400000166009 TACO BELL 001600166009 TIGARD       ORUS,,-9.17,,297.83,3/11/2015 0:00,
3/16/2015 22:25,ID3015,Deposit,Shared Branch e-deposit               Palo Alto     CA,Deposit Shared Branch e-deposit               Palo Alto     CA,,25,,322.83,3/17/2015 0:00,
3/17/2015 10:23,ID3016,Descriptive Withdrawal,e deposit-stale dated-ck11113,Descriptive Withdrawal  e deposit-stale dated-ck11113,,-25,,297.83,3/17/2015 0:00,
3/22/2015 2:42,ID3017,POS Transaction,6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,POS Transaction 6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,,-14.3,,283.53,3/22/2015 0:00,
3/24/2015 4:57,ID3018,POS Transaction,6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,POS Transaction 6289620001GOO1 TANASBOURNE GROCERY    BEAVERTON    ORUS,,-5.98,,277.55,3/24/2015 0:00,
3/24/2015 8:21,ID3019,POS Transaction,86800000042796 DOLRTREE 4279 00042796 HILLSBORO    ORUS,POS Transaction 86800000042796 DOLRTREE 4279 00042796 HILLSBORO    ORUS,,-2,,275.55,3/24/2015 0:00,
3/24/2015 17:12,ID3020,POS Transaction,650000007842076 ELEPHANTS IN THE PARK  PORTLAND     ORUS,POS Transaction 650000007842076 ELEPHANTS IN THE PARK  PORTLAND     ORUS,,-11,,264.55,3/25/2015 0:00,
3/29/2015 15:58,ID3021,POS Transaction,546458101224424 ROCK CREEK TAVERN      HILLSBORO    ORUS,POS Transaction 546458101224424 ROCK CREEK TAVERN      HILLSBORO    ORUS,,-15.8,,248.75,3/30/2015 0:00,
3/30/2015 18:26,ID3022,POS Transaction,34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,POS Transaction 34579062688 PCC SYLVANIA DINING    PORTLAND     ORUS,,-6.2,,242.55,3/31/2015 0:00,
3/31/2015 3:02,ID3023,POS Transaction,21-8015393427 USA*Canteen Vending    Portland     ORUS,POS Transaction 21-8015393427 USA*Canteen Vending    Portland     ORUS,,-1.5,,241.05,3/31/2015 0:00,
3/31/2015 3:02,ID3024,POS Transaction,21-8015393427 USA*Canteen Vending    Portland     ORUS,POS Transaction 21-8015393427 USA*Canteen Vending    Portland     ORUS,,-1.75,,239.3,3/31/2015 0:00,
3/31/2015 8:24,ID3025,POS Transaction,19-80207046 COCA COLA WILSONVILLE OWILSONVILLE  ORUS,POS Transaction 19-80207046 COCA COLA WILSONVILLE OWILSONVILLE  ORUS,,-1.5,,237.8,3/31/2015 0:00,
3/31/2015 22:19,ID3026,Credit Dividend,,Credit Dividend ,,0.01,,237.81,3/31/2015 0:00,
4/7/2015 16:54,ID3027,POS Transaction,650000006123783 SHARIS OF TUALATIN 242 TUALATIN     ORUS,POS Transaction 650000006123783 SHARIS OF TUALATIN 242 TUALATIN     ORUS,,-18.88,,218.93,4/8/2015 0:00,
4/9/2015 3:23,ID3028,POS Transaction,6213880590ANW1 ALBERTSONS #590        HILLSBORO    ORUS,POS Transaction 6213880590ANW1 ALBERTSONS #590        HILLSBORO    ORUS,,-14.33,,204.6,4/9/2015 0:00,
